,Record Type,VIN,Registration Class,City,State,Zip,County,Model Year,Make,Body Type,Fuel Type,Unladen Weight,Maximum Gross Weight,Passengers,Reg Valid Date,Reg Expiration Date,Color,Scofflaw Indicator,Suspension Indicator,Revocation Indicator
10627929,VEH,KM8KNDAF5NU082582,PAS,COLLEGE POINT,NY,11356,QUEENS,2022.0,HYUND,SUBN,ELECTRIC,4546.0,,,05/01/2024,05/03/2026,BL/GR,N,N,N
10627935,VEH,KM8KNDAF5NU056130,PAS,FOREST HILLS,NY,11375,QUEENS,2022.0,HYUND,SUBN,ELECTRIC,4546.0,,,02/24/2024,02/19/2026,GR,N,N,N
10627938,VEH,KM8KNDAF5NU055561,PAS,BROOKLYN,NY,11229,KINGS,2022.0,HYUND,SUBN,ELECTRIC,4546.0,,,05/10/2024,06/06/2026,WH,N,N,N
10627941,VEH,KM8KNDAF5NU054877,PAS,FRESH MEADOWS,NY,11366,QUEENS,2022.0,HYUND,SUBN,ELECTRIC,4546.0,,,01/20/2024,03/12/2026,BL,N,N,N
10627970,VEH,KM8KNDAF4PU189822,PAS,NEW YORK,NY,10065,NEW YORK,2023.0,HYUND,SUBN,ELECTRIC,4546.0,,,06/29/2023,06/28/2025,BK,N,N,N
10627990,VEH,KM8KNDAF4PU166055,PAS,MIDDLE VILLAGE,NY,11379,QUEENS,2023.0,HYUND,SUBN,ELECTRIC,4546.0,,,07/13/2024,06/17/2026,GR,N,N,N
10628010,VEH,KM8KNDAF4PU141477,PAS,STATEN ISLAND,NY,10312,RICHMOND,2023.0,HYUND,SUBN,ELECTRIC,4546.0,,,06/30/2023,06/29/2025,WH,N,N,N
10628011,VEH,KM8KNDAF4PU127921,PAS,STATEN ISLAND,NY,10306,RICHMOND,2023.0,HYUND,SUBN,ELECTRIC,4546.0,,,05/07/2024,06/06/2026,WH,N,N,N
10628033,VEH,KM8KNDAF3PU228786,PAS,HOLLIS,NY,11423,QUEENS,2023.0,HYUND,SUBN,ELECTRIC,4546.0,,,09/18/2023,09/17/2025,GY,N,Y,N
10628041,VEH,KM8KNDAF3PU200986,PAS,WHITESTONE,NY,11357,QUEENS,2023.0,HYUND,SUBN,ELECTRIC,4546.0,,,10/18/2023,11/28/2025,BK,N,N,N
10628047,VEH,KM8KNDAF3PU189469,PAS,BROOKLYN,NY,11239,KINGS,2023.0,HYUND,SUBN,ELECTRIC,4546.0,,,09/01/2023,09/30/2025,WH,N,N,N
10628048,VEH,KM8KNDAF3PU189455,PAS,STATEN ISLAND,NY,10314,RICHMOND,2023.0,HYUND,SUBN,ELECTRIC,4546.0,,,09/07/2023,10/28/2024,WH,N,N,N
10628051,VEH,KM8KNDAF3PU186698,PAS,BROOKLYN,NY,11215,KINGS,2023.0,HYUND,SUBN,ELECTRIC,4546.0,,,09/25/2023,09/24/2025,BL,N,N,N
10628076,VEH,KM8KNDAF3PU159744,PAS,STATEN ISLAND,NY,10309,RICHMOND,2023.0,HYUND,SUBN,ELECTRIC,4546.0,,,05/03/2023,05/02/2025,WH,N,N,N
10628107,VEH,KM8KNDAF3NU107513,PAS,BROOKLYN,NY,11201,KINGS,2022.0,HYUND,SUBN,ELECTRIC,4546.0,,,08/05/2024,08/15/2026,WH,N,N,N
10628114,VEH,KM8KNDAF3NU094522,PAS,STATEN ISLAND,NY,10301,RICHMOND,2022.0,HYUND,SUBN,ELECTRIC,4546.0,,,12/20/2022,01/29/2025,GY,N,N,N
10628115,VEH,KM8KNDAF3NU085559,PAS,LONG ISLAND CI,NY,11101,QUEENS,2022.0,HYUND,SUBN,ELECTRIC,4546.0,,,07/05/2023,07/17/2025,BL,N,N,N
10628123,VEH,KM8KNDAF3NU057762,PAS,NEW YORK,NY,10038,NEW YORK,2022.0,HYUND,SUBN,ELECTRIC,4546.0,,,03/13/2024,02/16/2026,GY,N,N,N
10628130,VEH,KM8KNDAF3NU055834,PAS,BROOKLYN,NY,11231,KINGS,2022.0,HYUND,SUBN,ELECTRIC,4546.0,,,04/15/2024,03/06/2026,GY,N,N,N
10628135,VEH,KM8KNDAF3NU054571,PAS,HOLLIS HILLS,NY,11427,QUEENS,2022.0,HYUND,SUBN,ELECTRIC,4546.0,,,04/11/2024,03/20/2026,WH,N,N,N
10628158,VEH,KM8KNDAF2PU187339,PAS,KEW GARDENS,NY,11415,QUEENS,2023.0,HYUND,SUBN,ELECTRIC,4546.0,,,06/28/2023,06/27/2025,GY,N,N,N
10628160,VEH,KM8KNDAF2PU186899,PAS,BROOKLYN,NY,11238,KINGS,2023.0,HYUND,SUBN,ELECTRIC,4464.0,,,08/17/2023,08/16/2025,BL,N,N,N
10628163,VEH,KM8KNDAF2PU181072,PAS,GLENDALE,NY,11385,QUEENS,2023.0,HYUND,SUBN,ELECTRIC,4546.0,,,09/06/2024,01/07/2025,GY,N,N,N
10628167,VEH,KM8KNDAF2PU176132,PAS,FRESH MEADOWS,NY,11366,QUEENS,2023.0,HYUND,SUBN,ELECTRIC,4546.0,,,02/12/2024,12/22/2024,WH,N,N,N
10628169,VEH,KM8KNDAF2PU173263,PAS,BROOKLYN,NY,11205,KINGS,2023.0,HYUND,SUBN,ELECTRIC,4546.0,,,08/21/2024,05/23/2026,BL,N,N,N
10628170,VEH,KM8KNDAF2PU172971,PAS,JAMAICA,NY,11434,QUEENS,2023.0,HYUND,SUBN,ELECTRIC,4546.0,,,05/02/2024,05/01/2026,GY,N,N,N
10628174,VEH,KM8KNDAF2PU168841,PAS,STATEN ISLAND,NY,10314,NEW YORK,2023.0,HYUND,SUBN,ELECTRIC,4546.0,,,12/04/2023,12/09/2024,WH,N,N,N
10628176,VEH,KM8KNDAF2PU168516,PAS,BROOKLYN,NY,11235,KINGS,2023.0,HYUND,SUBN,ELECTRIC,4546.0,,,08/15/2023,03/02/2025,WH,N,N,N
10628182,VEH,KM8KNDAF2PU164482,PAS,BROOKLYN,NY,11228,KINGS,2023.0,HYUND,SUBN,ELECTRIC,4546.0,,,07/12/2023,06/25/2025,GR,N,N,N
10628190,VEH,KM8KNDAF2PU155149,PAS,NEW YORK,NY,10035,NEW YORK,2023.0,HYUND,SUBN,ELECTRIC,4546.0,,,08/02/2024,10/08/2026,BK,N,N,N
10628192,VEH,KM8KNDAF2PU151652,PAS,BROOKLYN,NY,11236,KINGS,2023.0,HYUND,SUBN,ELECTRIC,4464.0,,,05/08/2024,02/09/2025,BL,N,N,N
10628197,VEH,KM8KNDAF2PU150890,PAS,FAR ROCKAWAY,NY,11691,QUEENS,2023.0,HYUND,SUBN,ELECTRIC,4546.0,,,06/29/2023,06/28/2025,BK,N,N,N
10628208,VEH,KM8KNDAF2NU109236,PAS,BROOKLYN,NY,11226,KINGS,2022.0,HYUND,SUBN,ELECTRIC,4546.0,,,06/25/2024,08/20/2026,GY,N,N,N
10628220,VEH,KM8KNDAF2NU079798,PAS,STATEN ISLAND,NY,10305,RICHMOND,2022.0,HYUND,SUBN,ELECTRIC,4464.0,,,03/08/2024,04/30/2026,WH,N,N,N
10628246,VEH,KM8KNDAF1PU189826,PAS,NEW YORK,NY,10028,NEW YORK,2023.0,HYUND,SUBN,ELECTRIC,4546.0,,,11/11/2023,11/10/2025,BK,N,N,N
10628251,VEH,KM8KNDAF1PU181077,PAS,NEW YORK,NY,10009,NEW YORK,2023.0,HYUND,SUBN,ELECTRIC,4546.0,,,06/12/2023,06/11/2025,GR,N,Y,N
10628252,VEH,KM8KNDAF1PU175859,PAS,BRONX,NY,10471,BRONX,2023.0,HYUND,SUBN,ELECTRIC,4546.0,,,06/28/2023,06/27/2025,BK,N,N,N
10628258,VEH,KM8KNDAF1PU168930,PAS,BROOKLYN,NY,11211,KINGS,2023.0,HYUND,SUBN,ELECTRIC,4546.0,,,03/30/2023,03/29/2025,BK,N,N,N
10628265,VEH,KM8KNDAF1PU165199,PAS,BROOKLYN,NY,11221,KINGS,2023.0,HYUND,SUBN,ELECTRIC,4546.0,,,07/15/2023,07/14/2025,BL,N,N,N
10628270,VEH,KM8KNDAF1PU162867,PAS,BROOKLYN,NY,11218,KINGS,2023.0,HYUND,SUBN,ELECTRIC,4546.0,,,08/01/2024,07/31/2026,GY,N,N,N
10628281,VEH,KM8KNDAF1PU148127,PAS,STATEN ISLAND,NY,10308,RICHMOND,2023.0,HYUND,SUBN,ELECTRIC,4546.0,,,05/01/2024,04/30/2026,GR,N,N,N
10628288,VEH,KM8KNDAF1PU146748,PAS,ELMHURST,NY,11373,QUEENS,2023.0,HYUND,SUBN,ELECTRIC,4546.0,,,06/20/2023,06/14/2025,GY,N,N,N
10628292,VEH,KM8KNDAF1PU127925,PAS,NEW YORK,NY,10009,NEW YORK,2023.0,HYUND,SUBN,ELECTRIC,4546.0,,,10/29/2022,10/28/2024,WH/GY,N,N,N
10628297,VEH,KM8KNDAF1NU107641,PAS,ASTORIA,NY,11106,QUEENS,2022.0,HYUND,SUBN,ELECTRIC,4464.0,,,07/08/2024,08/26/2026,BK,N,N,N
10628299,VEH,KM8KNDAF1NU107381,PAS,NEW YORK,NY,10011,NEW YORK,2022.0,HYUND,SUBN,ELECTRIC,4546.0,,,12/20/2023,12/19/2025,BL,N,N,N
10628308,VEH,KM8KNDAF1NU080411,PAS,STATEN ISLAND,NY,10314,RICHMOND,2022.0,HYUND,SUBN,ELECTRIC,4546.0,,,11/04/2023,11/22/2025,GY,N,N,N
10628309,VEH,KM8KNDAF1NU078979,PAS,NEW YORK,NY,10038,NEW YORK,2022.0,HYUND,SUBN,ELECTRIC,4464.0,,,06/17/2024,07/26/2026,GY,N,N,N
10628340,VEH,KM8KNDAF0PU201836,PAS,BRONX,NY,10463,BRONX,2023.0,HYUND,SUBN,ELECTRIC,4546.0,,,10/01/2023,07/25/2025,BL,N,N,N
10628355,VEH,KM8KNDAF0PU178008,PAS,WOODSIDE,NY,11377,QUEENS,2023.0,HYUND,SUBN,ELECTRIC,4546.0,,,08/17/2024,08/28/2026,BK,N,N,N
10628359,VEH,KM8KNDAF0PU173181,PAS,JAMAICA,NY,11434,QUEENS,2023.0,HYUND,SUBN,ELECTRIC,4546.0,,,07/10/2023,01/24/2025,GR,N,N,N
10628368,VEH,KM8KNDAF0PU163024,PAS,BROOKLYN,NY,11215,KINGS,2023.0,HYUND,4DSD,ELECTRIC,4546.0,,,07/05/2024,03/01/2025,WH,N,N,N
10628380,VEH,KM8KNDAF0PU143730,PAS,MIDDLE VILLAGE,NY,11379,QUEENS,2023.0,HYUND,SUBN,ELECTRIC,4546.0,,,07/13/2024,08/29/2026,GY,N,N,N
10628400,VEH,KM8KNDAF0NU056486,PAS,BROOKLYN,NY,11215,KINGS,2022.0,HYUND,SUBN,ELECTRIC,4546.0,,,01/04/2024,01/11/2025,BL,N,N,N
10628409,VEH,KM8KNDAF0NU054897,PAS,STATEN ISLAND,NY,10314,RICHMOND,2022.0,HYUND,SUBN,ELECTRIC,4546.0,,,03/23/2023,02/20/2025,BK,N,N,N
10628424,VEH,KM8KNDAFXPU202878,PAS,BROOKLYN,NY,11238,KINGS,2023.0,HYUND,SUBN,ELECTRIC,4464.0,,,11/01/2023,10/31/2025,BK,N,N,N
10628436,VEH,KM8KNDAFXPU189923,PAS,BROOKLYN,NY,11238,KINGS,2023.0,HYUND,SUBN,ELECTRIC,4546.0,,,06/15/2023,06/14/2025,BK,N,N,N
10628437,VEH,KM8KNDAFXPU189890,PAS,JAMAICA,NY,11432,QUEENS,2023.0,HYUND,SUBN,ELECTRIC,4546.0,,,06/29/2023,06/28/2025,BK,N,N,N
10628441,VEH,KM8KNDAFXPU186326,PAS,BRONX,NY,10465,BRONX,2023.0,HYUND,SUBN,ELECTRIC,4464.0,,,05/31/2023,05/30/2025,BL,N,N,N
10628442,VEH,KM8KNDAFXPU181434,PAS,BROOKLYN,NY,11238,KINGS,2023.0,HYUND,SUBN,ELECTRIC,4546.0,,,07/13/2023,07/12/2025,GR,N,N,N
10628454,VEH,KM8KNDAFXPU168330,PAS,BROOKLYN,NY,11230,KINGS,2023.0,HYUND,SUBN,ELECTRIC,4546.0,,,04/08/2023,04/07/2025,GY,N,N,N
10628457,VEH,KM8KNDAFXPU165802,PAS,SPRNG FLD GDNS,NY,11413,QUEENS,2023.0,HYUND,SUBN,ELECTRIC,4546.0,,,08/15/2023,08/14/2025,GY,N,N,N
10628461,VEH,KM8KNDAFXPU160695,PAS,BROOKLYN,NY,11234,KINGS,2023.0,HYUND,SUBN,ELECTRIC,4546.0,,,08/18/2024,09/28/2026,BK,N,N,N
10628474,VEH,KM8KNDAFXPU147235,PAS,WHITESTONE,NY,11357,QUEENS,2023.0,HYUND,SUBN,ELECTRIC,4546.0,,,05/02/2024,04/17/2026,GY,N,N,N
10628495,VEH,KM8KNDAFXNU064787,PAS,BROOKLYN,NY,11215,KINGS,2022.0,HYUND,SUBN,ELECTRIC,4546.0,,,08/13/2024,04/07/2026,GY,N,N,N
10628525,VEH,KM8KM4DE2RU236452,PAS,NEW YORK,NY,10032,NEW YORK,2024.0,HYUND,SUBN,ELECTRIC,4255.0,,,06/19/2024,06/18/2026,GY,N,N,N
10628529,VEH,KM8KM4DE0RU279123,PAS,LONG IS CITY,NY,11101,QUEENS,2024.0,HYUND,SUBN,ELECTRIC,4255.0,,,06/13/2024,06/12/2026,GY,N,N,N
10628574,VEH,KM8KM4AE5NU068868,PAS,BROOKLYN,NY,11218,KINGS,2022.0,HYUND,SUBN,ELECTRIC,4200.0,,,03/22/2023,12/17/2024,BL,N,N,N
10628579,VEH,KM8KM4AE4PU137049,PAS,RICHMOND HILL,NY,11418,QUEENS,2023.0,HYUND,SUBN,ELECTRIC,4200.0,,,04/07/2023,03/30/2025,BK,N,N,N
10628582,VEH,KM8KM4AE4NU068604,PAS,BRONX,NY,10456,BRONX,2022.0,HYUND,SUBN,ELECTRIC,4200.0,,,06/20/2024,12/31/2024,WH,N,Y,N
10628596,VEH,KM8KM4AE1PU137512,PAS,BROOKLYN,NY,11231,KINGS,2023.0,HYUND,SUBN,ELECTRIC,4200.0,,,11/25/2023,11/24/2025,BK,N,N,N
10628609,VEH,KM8KM4AEXNU068624,PAS,ASTORIA,NY,11106,QUEENS,2022.0,HYUND,SUBN,ELECTRIC,4200.0,,,09/19/2024,09/11/2026,WH,N,N,N
10628630,VEH,KM8KMDDF8RU252986,PAS,FLUSHING,NY,11358,QUEENS,2024.0,HYUND,SUBN,ELECTRIC,4519.0,,,08/20/2024,11/06/2026,BL,N,N,N
10628638,VEH,KM8KMDDF6RU311520,PAS,OAKLANDS GDNS,NY,11364,QUEENS,2024.0,HYUND,SUBN,ELECTRIC,4519.0,,,08/29/2024,08/28/2026,WH,N,N,N
10628644,VEH,KM8KMDDF6RU251223,PAS,BRONX,NY,10468,BRONX,2024.0,HYUND,SUBN,ELECTRIC,4519.0,,,05/25/2024,02/13/2026,WH,N,N,N
10628645,VEH,KM8KMDDF6RU233319,PAS,NEW YORK,NY,10075,NEW YORK,2024.0,HYUND,SUBN,ELECTRIC,4519.0,,,04/01/2024,03/31/2026,BK,N,N,N
10628674,VEH,KM8KMDDF3RU251258,PAS,BROOKLYN,NY,11215,KINGS,2024.0,HYUND,SUBN,ELECTRIC,4519.0,,,05/14/2024,05/13/2026,WH,N,N,N
10628692,VEH,KM8KMDDFXRU258160,PAS,BROOKLYN,NY,11201,KINGS,2024.0,HYUND,SUBN,ELECTRIC,4519.0,,,08/29/2024,10/03/2026,BK,N,N,N
10628696,VEH,KM8KMDAF9PU181668,PAS,NEW YORK,NY,10025,NEW YORK,2023.0,HYUND,SUBN,ELECTRIC,4464.0,,,07/18/2023,07/05/2025,BL,N,N,N
10628711,VEH,KM8KMDAF9NU099081,PAS,STATEN ISLAND,NY,10309,RICHMOND,2022.0,HYUND,SUBN,ELECTRIC,4414.0,,,05/30/2023,11/18/2024,WH,N,N,N
10628717,VEH,KM8KMDAF9NU058210,PAS,STATEN ISLAND,NY,10312,RICHMOND,2022.0,HYUND,SUBN,ELECTRIC,4464.0,,,03/03/2024,03/14/2026,BL,N,N,N
10628737,VEH,KM8KMDAF8NU101399,PAS,HOLLIS,NY,11423,QUEENS,2022.0,HYUND,SUBN,ELECTRIC,4464.0,,,05/17/2024,06/29/2026,GY,N,N,N
10628743,VEH,KM8KMDAF8NU087388,PAS,DOUGLASTON,NY,11362,QUEENS,2022.0,HYUND,SUBN,ELECTRIC,4464.0,,,06/19/2024,05/26/2026,WH,N,N,N
10628749,VEH,KM8KMDAF8NU066296,PAS,GLENDALE,NY,11385,QUEENS,2022.0,HYUND,SUBN,ELECTRIC,4200.0,,,07/20/2023,07/19/2025,GY,N,N,N
10628763,VEH,KM8KMDAF8NU054455,PAS,BROOKLYN,NY,11238,KINGS,2022.0,HYUND,SUBN,ELECTRIC,4464.0,,,03/11/2024,04/23/2026,BL,N,N,N
10628764,VEH,KM8KMDAF8NU053810,PAS,BROOKLYN,NY,11238,KINGS,2022.0,HYUND,SUBN,ELECTRIC,4464.0,,,01/26/2024,03/26/2026,BK,N,N,N
10628765,VEH,KM8KMDAF8NU053581,PAS,RICHMOND HILL,NY,11418,QUEENS,2022.0,HYUND,SUBN,ELECTRIC,4464.0,,,09/04/2024,10/11/2026,BL,N,N,N
10628799,VEH,KM8KMDAF6NU101739,PAS,NEW YORK,NY,10019,NEW YORK,2022.0,HYUND,SUBN,ELECTRIC,4464.0,,,06/11/2024,01/01/2026,BL,N,N,N
10628823,VEH,KM8KMDAF6NU055717,PAS,OAKLAND GARDNS,NY,11364,QUEENS,2022.0,HYUND,SUBN,ELECTRIC,4464.0,,,04/12/2023,05/22/2025,GR,N,N,N
10628825,VEH,KM8KMDAF6NU055426,PAS,JAMAICA,NY,11434,QUEENS,2022.0,HYUND,SUBN,ELECTRIC,4464.0,,,07/24/2024,05/06/2026,GY,N,N,N
10628845,VEH,KM8KMDAF5PU127946,PAS,BROOKLYN,NY,11217,KINGS,2023.0,HYUND,SUBN,ELECTRIC,4464.0,,,09/23/2024,11/04/2026,BL,N,N,N
10628862,VEH,KM8KMDAF5NU056499,PAS,EAST ELMHURST,NY,11369,QUEENS,2022.0,HYUND,SUBN,ELECTRIC,4464.0,,,04/06/2024,05/14/2026,GR,N,N,N
10628865,VEH,KM8KMDAF5NU054381,PAS,FLUSHING,NY,11358,QUEENS,2022.0,HYUND,SUBN,ELECTRIC,4464.0,,,04/07/2024,06/13/2026,WH,N,N,N
10628876,VEH,KM8KMDAF4PU168388,PAS,BROOKLYN,NY,11234,KINGS,2023.0,HYUND,SUBN,ELECTRIC,4464.0,,,08/22/2023,01/04/2025,GY,N,N,N
10628892,VEH,KM8KMDAF4NU084245,PAS,FLUSHING,NY,11354,QUEENS,2022.0,HYUND,SUBN,ELECTRIC,4464.0,,,03/16/2024,05/11/2026,WH,N,N,N
10628901,VEH,KM8KMDAF4NU055702,PAS,ARVERNE,NY,11692,QUEENS,2022.0,HYUND,SUBN,ELECTRIC,4464.0,,,03/18/2024,03/27/2026,BL,N,N,N
10628903,VEH,KM8KMDAF4NU053190,PAS,BROOKLYN,NY,11217,KINGS,2022.0,HYUND,SUBN,ELECTRIC,4464.0,,,11/15/2023,01/03/2026,GY,N,N,N
10628915,VEH,KM8KMDAF3PU127525,PAS,NEW HYDE PARK,NY,11040,QUEENS,2023.0,HYUND,SUBN,ELECTRIC,4464.0,,,01/10/2023,01/09/2025,BL,N,N,N
10628917,VEH,KM8KMDAF3NU101861,PAS,DOUGLASTON,NY,11362,QUEENS,2022.0,HYUND,SUBN,ELECTRIC,4464.0,,,06/06/2024,06/26/2026,GY,N,N,N
10628937,VEH,KM8KMDAF3NU055089,PAS,BROOKLYN,NY,11215,KINGS,2022.0,HYUND,SUBN,ELECTRIC,4464.0,,,09/18/2023,11/05/2025,GY,N,N,N
10628943,VEH,KM8KMDAF2PU229754,PAS,BRONX,NY,10463,BRONX,2023.0,HYUND,SUBN,ELECTRIC,4464.0,,,07/09/2024,08/09/2026,BL,N,N,N
10628946,VEH,KM8KMDAF2PU176988,PAS,STATEN ISLAND,NY,10308,RICHMOND,2023.0,HYUND,SUBN,ELECTRIC,4464.0,,,05/30/2023,01/01/2025,BK,N,N,N
10628970,VEH,KM8KMDAF2NU056024,PAS,FLUSHING,NY,11367,QUEENS,2022.0,HYUND,SUBN,ELECTRIC,4464.0,,,12/11/2023,12/10/2025,GR,N,N,N
10628990,VEH,KM8KMDAF1NU101602,PAS,BROOKLYN,NY,11204,KINGS,2022.0,HYUND,SUBN,ELECTRIC,4464.0,,,09/06/2023,10/08/2025,WH,N,N,N
10628994,VEH,KM8KMDAF1NU098121,PAS,STATEN ISLAND,NY,10314,RICHMOND,2022.0,HYUND,SUBN,ELECTRIC,4464.0,,,07/12/2024,09/26/2026,BK,N,N,N
10629005,VEH,KM8KMDAF1NU056838,PAS,BROOKLYN,NY,11226,KINGS,2022.0,HYUND,SUBN,ELECTRIC,4464.0,,,05/06/2024,06/02/2026,WH,N,N,N
10629008,VEH,KM8KMDAF1NU054460,PAS,ASTORIA,NY,11102,QUEENS,2022.0,HYUND,SUBN,ELECTRIC,4464.0,,,06/13/2024,05/21/2026,BL,N,N,N
10629016,VEH,KM8KMDAF0PU128390,PAS,BROOKLYN,NY,11232,KINGS,2023.0,HYUND,SUBN,ELECTRIC,4464.0,,,05/22/2024,05/29/2025,BL,N,N,N
10629024,VEH,KM8KMDAF0NU097977,PAS,BROOKLYN,NY,11216,KINGS,2022.0,HYUND,SUBN,ELECTRIC,4464.0,,,05/21/2024,06/21/2026,GR,N,N,N
10629025,VEH,KM8KMDAF0NU095887,PAS,FLUSHING,NY,11367,QUEENS,2022.0,HYUND,SUBN,ELECTRIC,4464.0,,,05/07/2024,06/30/2026,GR,N,N,N
10629051,VEH,KM8KMDAFXPU200311,PAS,BROOKLYN,NY,11213,NEW YORK,2023.0,HYUND,SUBN,ELECTRIC,4464.0,,,06/24/2023,06/23/2025,GY,N,N,N
10629055,VEH,KM8KMDAFXPU127876,PAS,NEW YORK,NY,10017,NEW YORK,2023.0,HYUND,SUBN,ELECTRIC,4464.0,,,06/11/2023,06/30/2025,WH,N,N,N
10629056,VEH,KM8KMDAFXNU101811,PAS,ASTORIA,NY,11106,QUEENS,2022.0,HYUND,SUBN,ELECTRIC,4464.0,,,05/08/2024,04/15/2026,BK,N,N,N
10629076,VEH,KM8KMDAFXNU057275,PAS,FLUSHING,NY,11358,QUEENS,2022.0,HYUND,SUBN,ELECTRIC,4464.0,,,09/23/2024,05/26/2026,BL,N,N,N
10629078,VEH,KM8KMDAFXNU056837,PAS,BAYSIDE,NY,11361,QUEENS,2022.0,HYUND,SUBN,ELECTRIC,4464.0,,,06/14/2024,06/10/2026,WH,N,N,N
10629084,VEH,KM8KMDAFXNU053033,PAS,BROOKLYN,NY,11215,KINGS,2022.0,HYUND,SUBN,ELECTRIC,4464.0,,,02/14/2024,03/30/2026,GR,N,N,N
10629085,VEH,KM8KMDAFXNU051492,PAS,RIDGEWOOD,NY,11385,QUEENS,2022.0,HYUND,SUBN,ELECTRIC,4464.0,,,07/30/2024,10/13/2025,WH,N,N,N
10686626,VEH,KM8HE3A69RU006664,PAS,STATEN ISLAND,NY,10306,RICHMOND,2024.0,HYUND,SUBN,ELECTRIC,3891.0,,,03/04/2024,07/21/2025,GY,N,N,N
10686641,VEH,KM8HE3A66RU016262,PAS,ASTORIA,NY,11106,QUEENS,2024.0,HYUND,SUBN,ELECTRIC,3891.0,,,07/08/2024,07/07/2026,BK,N,N,N
10686651,VEH,KM8HE3A65RU004149,PAS,MASPETH,NY,11378,QUEENS,2024.0,HYUND,SUBN,ELECTRIC,3891.0,,,06/13/2024,06/15/2026,BK,N,N,N
10686656,VEH,KM8HE3A64RU006412,PAS,FRESH MEADOWS,NY,11365,QUEENS,2024.0,HYUND,SUBN,ELECTRIC,3891.0,,,02/29/2024,02/28/2026,BK,N,N,N
10686664,VEH,KM8HE3A63RU006336,PAS,STATEN ISLAND,NY,10312,RICHMOND,2024.0,HYUND,SUBN,ELECTRIC,3891.0,,,04/12/2024,04/11/2026,YW,N,N,N
10686675,VEH,KM8HE3A61RU008974,PAS,BRONX,NY,10471,BRONX,2024.0,HYUND,SUBN,ELECTRIC,3891.0,,,03/05/2024,03/04/2026,BL,N,N,N
10686681,VEH,KM8HE3A60RU016337,PAS,STATEN ISLAND,NY,10312,RICHMOND,2024.0,HYUND,SUBN,ELECTRIC,3891.0,,,06/25/2024,06/24/2026,GR,N,N,N
10686683,VEH,KM8HE3A60RU008805,PAS,HOLLIS,NY,11423,QUEENS,2024.0,HYUND,SUBN,ELECTRIC,3891.0,,,07/06/2024,07/04/2026,GY,N,N,N
10687885,VEH,KM8HC3A69RU008064,PAS,BROOKLYN,NY,11223,KINGS,2024.0,HYUND,SUBN,ELECTRIC,3759.0,,,03/28/2024,07/01/2025,GY,N,N,N
10687902,VEH,KM8HC3A68RU005690,PAS,BELLEROSE,NY,11426,QUEENS,2024.0,HYUND,SUBN,ELECTRIC,3759.0,,,02/17/2024,02/14/2026,GY,N,N,N
10687906,VEH,KM8HC3A67RU016695,PAS,BRONX,NY,10463,BRONX,2024.0,HYUND,SUBN,ELECTRIC,3759.0,,,06/30/2024,04/01/2025,WH,N,N,N
10687909,VEH,KM8HC3A67RU011643,PAS,BROOKLYN,NY,11235,KINGS,2024.0,HYUND,SUBN,ELECTRIC,3759.0,,,03/23/2024,03/22/2026,WH,N,N,N
10687913,VEH,KM8HC3A67RU008046,PAS,RICHMOND HILL,NY,11418,QUEENS,2024.0,HYUND,SUBN,ELECTRIC,3759.0,,,03/12/2024,03/11/2026,GY,N,N,N
10687916,VEH,KM8HC3A67RU005650,PAS,BRONX,NY,10458,BRONX,2024.0,HYUND,SUBN,ELECTRIC,3759.0,,,04/01/2024,07/09/2025,BL,N,N,N
10687936,VEH,KM8HC3A65RU005713,PAS,FOREST HILLS,NY,11375,QUEENS,2024.0,HYUND,SUBN,ELECTRIC,3759.0,,,02/03/2024,02/02/2026,GY,N,N,N
10687949,VEH,KM8HC3A64RU005377,PAS,STATEN ISLAND,NY,10312,RICHMOND,2024.0,HYUND,SUBN,ELECTRIC,3759.0,,,03/20/2024,12/27/2024,GY,N,N,N
10687956,VEH,KM8HC3A63RU011607,PAS,BROOKLYN,NY,11229,KINGS,2024.0,HYUND,SUBN,ELECTRIC,3759.0,,,07/08/2024,06/02/2026,BL,N,N,N
10687963,VEH,KM8HC3A63RU005693,PAS,HOWARD BEACH,NY,11414,QUEENS,2024.0,HYUND,SUBN,ELECTRIC,3759.0,,,02/01/2024,01/31/2026,GY,N,N,N
10687979,VEH,KM8HC3A62RU005829,PAS,BROOKLYN,NY,11214,KINGS,2024.0,HYUND,SUBN,ELECTRIC,3759.0,,,05/02/2024,03/16/2026,YW,N,N,N
10687983,VEH,KM8HC3A62RU005376,PAS,BROOKLYN,NY,11216,KINGS,2024.0,HYUND,SUBN,ELECTRIC,3759.0,,,04/16/2024,04/15/2026,GY,N,N,N
10689499,VEH,KM8HB3A74SU018373,PAS,BAYSIDE,NY,11364,QUEENS,2025.0,HYUND,SUBN,ELECTRIC,3571.0,,,08/27/2024,11/04/2024,WH,N,N,N
10695432,VEH,KMUKEDTB9PU012159,PAS,WHITESTONE,NY,11357,QUEENS,2023.0,GENES,SUBN,ELECTRIC,4890.0,,,06/23/2023,06/22/2025,GY,N,N,N
10695434,VEH,KMUKEDTB9PU010959,PAS,JAMAICA,NY,11432,QUEENS,2023.0,GENES,SUBN,ELECTRIC,4890.0,,,11/05/2023,04/26/2025,BK,N,N,N
10695445,VEH,KMUKEDTB8PU012010,PAS,STATEN ISLAND,NY,10304,RICHMOND,2023.0,GENES,SUBN,ELECTRIC,4890.0,,,09/30/2023,09/29/2025,WH,N,N,N
